pkey,created_on,last_updated_on,version,format,is_reduced,is_target_adjusted,referee,result,src_id,timestamp_end,timestamp_start,toss_decision,toss_winner,umpires,win_margin,win_type,away_team_pkey,home_team_pkey,man_of_the_match_pkey,tournament_pkey,venue_pkey,winner_team_pkey
1530,"2021-02-15 00:43:45",NULL,0,T20,0,0,"Manoj Mendis (Sri Lanka)",NULL,46298,1606789800,1606746600,fielding,117010,"Ravindra Kottahachchi (Sri Lanka), Lyndon Hannibal (Sri Lanka), Prageeth Rambukwella (Sri Lanka, TV)",NULL,NULL,104,105,NULL,98,NULL,NULL
1531,"2021-02-15 00:43:47",NULL,0,T20,0,0,"Graeme Labrooy (Sri Lanka)",NULL,46299,1606860000,1606816800,batting,117012,"Raveendra Wimalasiri (Sri Lanka, TV), Deepal Gunawardene (Sri Lanka), Ruchira Palliyaguruge (Sri Lanka)",NULL,NULL,107,103,NULL,98,NULL,NULL
1532,"2021-02-15 00:43:50",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,46300,1606876200,1606833000,batting,117011,"Asanga Jayasooriya (Sri Lanka), Lyndon Hannibal (Sri Lanka, TV), Prageeth Rambukwella (Sri Lanka)",NULL,NULL,104,106,NULL,98,NULL,NULL
1533,"2021-02-15 00:43:52",NULL,0,T20,0,0,"Manoj Mendis (Sri Lanka)",NULL,46301,1607032800,1606989600,batting,117010,"Hemantha Boteju (Sri Lanka), Raveendra Wimalasiri (Sri Lanka, TV), Ruchira Palliyaguruge (Sri Lanka)",NULL,NULL,106,105,NULL,98,NULL,NULL
1534,"2021-02-15 00:43:54",NULL,0,T20,0,0,"Graeme Labrooy (Sri Lanka)",NULL,46302,1607049000,1607005800,batting,117009,"Rohitha Kottahachchi (Sri Lanka), Lyndon Hannibal (Sri Lanka), Prageeth Rambukwella (Sri Lanka, TV)",NULL,NULL,104,107,NULL,98,NULL,NULL
1535,"2021-02-15 00:43:57",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,46303,1607135400,1607092200,fielding,117008,"Raveendra Wimalasiri (Sri Lanka), Keerthi Bandara (Sri Lanka), Ruchira Palliyaguruge (Sri Lanka, TV)",NULL,NULL,106,103,NULL,98,NULL,NULL
1536,"2021-02-15 00:43:59",NULL,0,T20,0,0,"Manoj Mendis (Sri Lanka)",NULL,46304,1607205600,1607162400,batting,117012,"Asanga Jayasooriya (Sri Lanka), Raveendra Wimalasiri (Sri Lanka, TV), Prageeth Rambukwella (Sri Lanka)",NULL,NULL,105,107,NULL,98,NULL,NULL
1537,"2021-02-15 00:44:01",NULL,0,T20,0,0,"Graeme Labrooy (Sri Lanka)",NULL,46305,1607221800,1607178600,batting,117009,"Ravindra Kottahachchi (Sri Lanka), Lyndon Hannibal (Sri Lanka, TV), Ruchira Palliyaguruge (Sri Lanka)",NULL,NULL,104,103,NULL,98,NULL,NULL
1538,"2021-02-15 00:44:04",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,46306,1607378400,1607335200,batting,117008,"Deepal Gunawardene (Sri Lanka), Lyndon Hannibal (Sri Lanka), Prageeth Rambukwella (Sri Lanka, TV)",NULL,NULL,105,103,NULL,98,NULL,NULL
1539,"2021-02-15 00:44:07",NULL,0,T20,0,0,"Manoj Mendis (Sri Lanka)",NULL,46307,1607394600,1607351400,fielding,117011,"Asanga Jayasooriya (Sri Lanka), Raveendra Wimalasiri (Sri Lanka), Ruchira Palliyaguruge (Sri Lanka, TV)",NULL,NULL,106,107,NULL,98,NULL,NULL
1540,"2021-02-15 00:44:08",NULL,0,T20,0,0,"Graeme Labrooy (Sri Lanka)",NULL,46308,1607551200,1607508000,batting,117011,"Rohitha Kottahachchi (Sri Lanka), Raveendra Wimalasiri (Sri Lanka, TV), Prageeth Rambukwella (Sri Lanka)",NULL,NULL,104,106,NULL,98,NULL,NULL
1541,"2021-02-15 00:44:12",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,46309,1607567400,1607524200,fielding,117012,"Ravindra Kottahachchi (Sri Lanka), Lyndon Hannibal (Sri Lanka, TV), Ruchira Palliyaguruge (Sri Lanka)",NULL,NULL,105,107,NULL,98,NULL,NULL
1542,"2021-02-15 00:44:14",NULL,0,T20,0,0,"Manoj Mendis (Sri Lanka)",NULL,46310,1607637600,1607594400,fielding,117011,"Lyndon Hannibal (Sri Lanka), Prageeth Rambukwella (Sri Lanka, TV), Keerthi Bandara (Sri Lanka)",NULL,NULL,106,103,NULL,98,NULL,NULL
1543,"2021-02-15 00:44:16",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,46311,1607653800,1607610600,fielding,117010,"Hemantha Boteju (Sri Lanka), Kumar Dharmasena (Sri Lanka), Ruchira Palliyaguruge (Sri Lanka, TV)",NULL,NULL,104,105,NULL,98,NULL,NULL
1544,"2021-02-15 00:44:18",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,46312,1607740200,1607697000,fielding,117008,"Kumar Dharmasena (Sri Lanka), Raveendra Wimalasiri (Sri Lanka, TV), Prageeth Rambukwella (Sri Lanka)",NULL,NULL,107,103,NULL,98,NULL,NULL
1545,"2021-02-15 00:44:20",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,46313,1607909400,1607866200,fielding,117010,"Kumar Dharmasena (Sri Lanka), Raveendra Wimalasiri (Sri Lanka), Ruchira Palliyaguruge (Sri Lanka, TV)",NULL,NULL,105,103,NULL,98,NULL,NULL
1546,"2021-02-15 00:44:22",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,46314,1607995800,1607952600,fielding,117012,"Kumar Dharmasena (Sri Lanka, TV), Lyndon Hannibal (Sri Lanka), Ruchira Palliyaguruge (Sri Lanka)",NULL,NULL,106,107,NULL,98,NULL,NULL
1547,"2021-02-15 00:44:23",NULL,0,T20,0,0,"Ranjan Madugalle (Sri Lanka)",NULL,46315,1608168600,1608125400,batting,117011,"Lyndon Hannibal (Sri Lanka, TV), Ruchira Palliyaguruge (Sri Lanka), Kumar Dharmasena (Sri Lanka)",NULL,NULL,106,105,NULL,98,NULL,NULL
1548,"2021-02-15 00:44:27",NULL,0,T20,0,0,"Iftikhar Ahmed (Pakistan)",NULL,42791,1571005800,1570962600,fielding,29524,"Aaley Haider (Pakistan), Ahmed Shahab (Pakistan, TV), Ghaffar Kazmi (Pakistan)",NULL,NULL,109,108,NULL,99,NULL,NULL
1549,"2021-02-15 00:44:34",NULL,0,T20,0,0,,NULL,42792,1571020200,1570977000,batting,113752,"Abdul Muqeet (Pakistan), Qaiser Waheed (Pakistan), Imtiaz Iqbal (Pakistan, TV)",NULL,NULL,111,110,NULL,99,NULL,NULL
1550,"2021-02-15 00:44:39",NULL,0,T20,0,0,,NULL,42793,1571085000,1571041800,batting,113754,"Aaley Haider (Pakistan), Abdul Muqeet (Pakistan, TV), Mohammad Asif (Pakistan)",NULL,NULL,113,112,NULL,99,NULL,NULL
1551,"2021-02-15 00:44:42",NULL,0,T20,0,0,"Iftikhar Ahmed (Pakistan)",NULL,42794,1571099400,1571056200,fielding,29522,"Ahmed Shahab (Pakistan, TV), Ghaffar Kazmi (Pakistan), Tahir Rasheed (Pakistan)",NULL,NULL,111,108,NULL,99,NULL,NULL
1552,"2021-02-15 00:44:43",NULL,0,T20,0,0,"Iqbal Sheikh (Pakistan)",NULL,42795,1571171400,1571128200,batting,113753,"Ghaffar Kazmi (Pakistan, TV), Tahir Rasheed (Pakistan), Mohammad Asif (Pakistan)",NULL,NULL,112,110,NULL,99,NULL,NULL
1553,"2021-02-15 00:44:47",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,42796,1571185800,1571142600,batting,29524,"Ahmed Shahab (Pakistan), Qaiser Waheed (Pakistan, TV), Imtiaz Iqbal (Pakistan)",NULL,NULL,113,109,NULL,99,NULL,NULL
1554,"2021-02-15 00:44:48",NULL,0,T20,0,0,"Aziz-ur-Rehman (Pakistan)",NULL,42797,1571257800,1571214600,fielding,29524,"Ahmed Shahab (Pakistan), Imtiaz Iqbal (Pakistan), Mohammad Asif (Pakistan, TV)",NULL,NULL,111,109,NULL,99,NULL,NULL
1555,"2021-02-15 00:44:50",NULL,0,T20,0,0,"Iqbal Sheikh (Pakistan)",NULL,42798,1571272200,1571229000,fielding,113752,"Abdul Muqeet (Pakistan), Shozab Raza (Pakistan), Zameer Haider (Pakistan, TV)",NULL,NULL,110,108,NULL,99,NULL,NULL
1556,"2021-02-15 00:44:51",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,42799,1571344200,1571301000,fielding,29521,"Mohammad Sajid (Pakistan), Asif Yaqoob (Pakistan), Khalid Mahmood (Pakistan, TV)",NULL,NULL,113,108,NULL,99,NULL,NULL
1557,"2021-02-15 00:44:54",NULL,0,T20,0,0,"Aziz-ur-Rehman (Pakistan)",NULL,42800,1571358600,1571315400,batting,113753,"Qaiser Waheed (Pakistan), Shozab Raza (Pakistan), Zameer Haider (Pakistan, TV)",NULL,NULL,111,112,NULL,99,NULL,NULL
1558,"2021-02-15 00:44:55",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,42801,1571430600,1571387400,fielding,0,"Asif Yaqoob (Pakistan), Tariq Rasheed (Pakistan, TV), Zameer Haider (Pakistan)",NULL,NULL,113,110,NULL,99,NULL,NULL
1559,"2021-02-15 00:44:56",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,42802,1571445000,1571401800,fielding,113753,"Qaiser Waheed (Pakistan), Shozab Raza (Pakistan, TV), Khalid Mahmood (Pakistan)",NULL,NULL,112,109,NULL,99,NULL,NULL
1560,"2021-02-15 00:44:58",NULL,0,T20,0,0,"Aziz-ur-Rehman (Pakistan)",NULL,42803,1571704200,1571661000,batting,113754,"Mohammad Sajid (Pakistan), Asif Yaqoob (Pakistan, TV), Tariq Rasheed (Pakistan)",NULL,NULL,113,111,NULL,99,NULL,NULL
1561,"2021-02-15 00:44:59",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,42804,1571776200,1571733000,fielding,29524,"Tariq Rasheed (Pakistan), Zameer Haider (Pakistan), Mohammad Asif (Pakistan, TV)",NULL,NULL,109,110,NULL,99,NULL,NULL
1562,"2021-02-15 00:45:01",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,42805,1571790600,1571747400,fielding,113753,"Asif Yaqoob (Pakistan), Khalid Mahmood (Pakistan), Tariq Rasheed (Pakistan, TV)",NULL,NULL,112,108,NULL,99,NULL,NULL
1563,"2021-02-15 00:45:04",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,42806,1571862600,1571819400,fielding,29524,"Mohammad Sajid (Pakistan), Asif Yaqoob (Pakistan), Khalid Mahmood (Pakistan, TV)",NULL,NULL,112,109,NULL,99,NULL,NULL
1564,"2021-02-15 00:45:06",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,42807,1571877000,1571833800,fielding,29521,"Zameer Haider (Pakistan, TV), Ahmed Shahab (Pakistan), Ghaffar Kazmi (Pakistan)",NULL,NULL,113,108,NULL,99,NULL,NULL
1565,"2021-02-15 00:45:07",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,42808,1571963400,1571920200,fielding,29521,"Ahmed Shahab (Pakistan), Asif Yaqoob (Pakistan), Zameer Haider (Pakistan, TV)",NULL,NULL,112,108,NULL,99,NULL,NULL
1566,"2021-02-15 00:45:10",NULL,0,T20,0,0,,NULL,45783,1601503200,1601460000,batting,113753,,NULL,NULL,109,112,NULL,100,NULL,NULL
1567,"2021-02-15 00:45:13",NULL,0,T20,0,0,,NULL,45784,1601519400,1601476200,batting,113754,,NULL,NULL,113,110,NULL,100,NULL,NULL
1568,"2021-02-15 00:45:16",NULL,0,T20,0,0,,NULL,45785,1601589600,1601546400,batting,29521,,NULL,NULL,111,108,NULL,100,NULL,NULL
1569,"2021-02-15 00:45:19",NULL,0,T20,0,0,,NULL,45786,1601605800,1601562600,batting,113753,,NULL,NULL,113,112,NULL,100,NULL,NULL
1570,"2021-02-15 00:45:21",NULL,0,T20,0,0,"Iftikhar Ahmed (Pakistan)",NULL,45787,1601676000,1601632800,batting,29521,"Aftab Gillani (Pakistan, TV), Zameer Haider (Pakistan), Waleed Yaqub (Pakistan)",NULL,NULL,109,108,NULL,100,NULL,NULL
1571,"2021-02-15 00:45:23",NULL,0,T20,0,0,"Iqbal Sheikh (Pakistan)",NULL,45788,1601692200,1601649000,batting,113752,"Qaiser Waheed (Pakistan), Nasir Hussain (Pakistan), Faisal Afridi (Pakistan, TV)",NULL,NULL,111,110,NULL,100,NULL,NULL
1572,"2021-02-15 00:45:24",NULL,0,T20,0,0,,NULL,45789,1601762400,1601719200,fielding,113752,"Aftab Gillani (Pakistan), Faisal Afridi (Pakistan), Waleed Yaqub (Pakistan, TV)",NULL,NULL,110,112,NULL,100,NULL,NULL
1573,"2021-02-15 00:45:26",NULL,0,T20,0,0,"Iqbal Sheikh (Pakistan)",NULL,45790,1601778600,1601735400,fielding,113754,"Qaiser Waheed (Pakistan, TV), Nasir Hussain (Pakistan), Zameer Haider (Pakistan)",NULL,NULL,113,109,NULL,100,NULL,NULL
1574,"2021-02-15 00:45:29",NULL,0,T20,0,0,"Iqbal Sheikh (Pakistan)",NULL,45791,1601848800,1601805600,batting,29521,"Qaiser Waheed (Pakistan), Aftab Gillani (Pakistan, TV), Waleed Yaqub (Pakistan)",NULL,NULL,113,108,NULL,100,NULL,NULL
1575,"2021-02-15 00:45:31",NULL,0,T20,0,0,,NULL,45792,1601865000,1601821800,fielding,29522,"Nasir Hussain (Pakistan), Zameer Haider (Pakistan, TV), Faisal Afridi (Pakistan)",NULL,NULL,111,112,NULL,100,NULL,NULL
1576,"2021-02-15 00:45:33",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,45793,1601935200,1601892000,fielding,29524,"Aftab Gillani (Pakistan), Faisal Afridi (Pakistan), Waleed Yaqub (Pakistan, TV)",NULL,NULL,111,109,NULL,100,NULL,NULL
1577,"2021-02-15 00:45:36",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45794,1601951400,1601908200,batting,29521,"Nasir Hussain (Pakistan), Zameer Haider (Pakistan), Faisal Afridi (Pakistan, TV)",NULL,NULL,110,108,NULL,100,NULL,NULL
1578,"2021-02-15 00:45:37",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,45795,1602021600,1601978400,batting,29524,"Aftab Gillani (Pakistan), Faisal Afridi (Pakistan), Waleed Yaqub (Pakistan, TV)",NULL,NULL,110,109,NULL,100,NULL,NULL
1579,"2021-02-15 00:45:39",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45796,1602037800,1601994600,batting,29521,"Qaiser Waheed (Pakistan), Aftab Gillani (Pakistan, TV), Waleed Yaqub (Pakistan)",NULL,NULL,112,108,NULL,100,NULL,NULL
1580,"2021-02-15 00:45:41",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45797,1602280800,1602237600,batting,113753,"Shozab Raza (Pakistan, TV), Ahsan Raza (Pakistan), Imran Javed (Pakistan)",NULL,NULL,110,112,NULL,100,NULL,NULL
1581,"2021-02-15 00:45:43",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,45798,1602297000,1602253800,fielding,113754,"Asif Yaqoob (Pakistan, TV), Ghaffar Kazmi (Pakistan), Rashid Riaz (Pakistan)",NULL,NULL,113,111,NULL,100,NULL,NULL
1582,"2021-02-15 00:45:45",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,45799,1602367200,1602324000,fielding,29521,"Ahsan Raza (Pakistan), Imtiaz Iqbal (Pakistan), Rashid Riaz (Pakistan, TV)",NULL,NULL,109,108,NULL,100,NULL,NULL
1583,"2021-02-15 00:45:47",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45800,1602383400,1602340200,fielding,29522,"Saqib Khan (Pakistan), Asif Yaqoob (Pakistan), Shozab Raza (Pakistan, TV)",NULL,NULL,111,110,NULL,100,NULL,NULL
1584,"2021-02-15 00:45:49",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45801,1602453600,1602410400,fielding,0,"Imran Javed (Pakistan), Shozab Raza (Pakistan), Imtiaz Iqbal (Pakistan, TV)",NULL,NULL,113,112,NULL,100,NULL,NULL
1585,"2021-02-15 00:45:52",NULL,0,T20,0,0,"Nadeem Arshad (Pakistan)",NULL,45802,1602469800,1602426600,fielding,29522,"Saqib Khan (Pakistan), Ghaffar Kazmi (Pakistan, TV), Ahsan Raza (Pakistan)",NULL,NULL,111,108,NULL,100,NULL,NULL
1586,"2021-02-15 00:45:53",NULL,0,T20,0,0,"Ali Naqvi (Pakistan)",NULL,45803,1602540000,1602496800,fielding,113754,"Saqib Khan (Pakistan), Asif Yaqoob (Pakistan, TV), Shozab Raza (Pakistan)",NULL,NULL,113,109,NULL,100,NULL,NULL
1587,"2021-02-15 00:45:55",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45804,1602556200,1602513000,fielding,113752,"Imran Javed (Pakistan, TV), Rashid Riaz (Pakistan), Imtiaz Iqbal (Pakistan)",NULL,NULL,110,108,NULL,100,NULL,NULL
1588,"2021-02-15 00:45:56",NULL,0,T20,0,0,"Mohammed Anees (Pakistan)",NULL,45805,1602626400,1602583200,fielding,29522,"Imran Javed (Pakistan), Ahsan Raza (Pakistan, TV), Rashid Riaz (Pakistan)",NULL,NULL,111,109,NULL,100,NULL,NULL
1589,"2021-02-15 00:45:58",NULL,0,T20,0,0,"Ali Naqvi (Pakistan)",NULL,45806,1602642600,1602599400,fielding,113752,"Asif Yaqoob (Pakistan), Ghaffar Kazmi (Pakistan, TV), Imtiaz Iqbal (Pakistan)",NULL,NULL,113,110,NULL,100,NULL,NULL
1590,"2021-02-15 00:46:00",NULL,0,T20,0,0,,NULL,45807,1602712800,1602669600,fielding,113753,,NULL,NULL,111,112,NULL,100,NULL,NULL
1591,"2021-02-15 00:46:02",NULL,0,T20,0,0,,NULL,45808,1602729000,1602685800,fielding,29524,,NULL,NULL,110,109,NULL,100,NULL,NULL
1592,"2021-02-15 00:46:05",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,45809,1602799200,1602756000,batting,113753,"Saqib Khan (Pakistan), Shozab Raza (Pakistan), Rashid Riaz (Pakistan, TV)",NULL,NULL,112,108,NULL,100,NULL,NULL
1593,"2021-02-15 00:46:07",NULL,0,T20,0,0,"Ali Naqvi (Pakistan)",NULL,45810,1602815400,1602772200,fielding,29522,"Asif Yaqoob (Pakistan), Ghaffar Kazmi (Pakistan), Imtiaz Iqbal (Pakistan, TV)",NULL,NULL,113,111,NULL,100,NULL,NULL
1594,"2021-02-15 00:46:09",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,45811,1602885600,1602842400,batting,113753,"Saqib Khan (Pakistan, TV), Imran Javed (Pakistan), Rashid Riaz (Pakistan)",NULL,NULL,109,112,NULL,100,NULL,NULL
1595,"2021-02-15 00:46:11",NULL,0,T20,0,0,,NULL,45812,1602901800,1602858600,batting,29521,,NULL,NULL,113,108,NULL,100,NULL,NULL
1596,"2021-02-15 00:46:13",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,45813,1602972000,1602928800,batting,113753,"Asif Yaqoob (Pakistan), Rashid Riaz (Pakistan), Imtiaz Iqbal (Pakistan, TV)",NULL,NULL,113,112,NULL,100,NULL,NULL
1597,"2021-02-15 00:46:15",NULL,0,T20,0,0,"Ali Naqvi (Pakistan)",NULL,45814,1602988200,1602945000,fielding,29524,"Shozab Raza (Pakistan), Ghaffar Kazmi (Pakistan, TV), Ahsan Raza (Pakistan)",NULL,NULL,111,109,NULL,100,NULL,NULL
1598,"2021-02-15 00:46:18",NULL,0,T20,0,0,"Muhammad Javed (Pakistan)",NULL,45815,1603074600,1603031400,fielding,113754,"Asif Yaqoob (Pakistan), Ahsan Raza (Pakistan), Rashid Riaz (Pakistan, TV)",NULL,NULL,113,109,NULL,100,NULL,NULL
1599,"2021-02-15 00:46:20",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,37427,1510372800,1510329600,fielding,12332,"Bongani Jele (South Africa), Shaun George (South Africa), Brad White (South Africa, TV)",NULL,NULL,93,91,NULL,101,NULL,NULL
1600,"2021-02-15 00:46:22",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,37428,1510524000,1510480800,fielding,12330,"Dennis Smith (South Africa), Allahudien Paleker (South Africa)",NULL,NULL,92,95,NULL,101,NULL,NULL
1601,"2021-02-15 00:46:25",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,37429,1510538400,1510495200,batting,12340,"Allahudien Paleker (South Africa, TV), Adrian Holdstock (South Africa), Lubabalo Gcuma (South Africa)",NULL,NULL,94,90,NULL,101,NULL,NULL
1602,"2021-02-15 00:46:26",NULL,0,T20,0,0,"Laurence Matroos (South Africa)",NULL,37430,1510804800,1510761600,fielding,12332,"Ryan Hendricks (South Africa, TV), Philip Vosloo (South Africa), Brad White (South Africa)",NULL,NULL,90,93,NULL,101,NULL,NULL
1603,"2021-02-15 00:46:28",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,37431,1510977600,1510934400,fielding,90443,"Dennis Smith (South Africa), Murray Brown (South Africa)",NULL,NULL,90,91,NULL,101,NULL,NULL
1604,"2021-02-15 00:46:29",NULL,0,T20,0,0,"Tiffie Barnes (South Africa)",NULL,37432,1510977600,1510934400,batting,12330,"Allahudien Paleker (South Africa), Adrian Holdstock (South Africa), Brad White (South Africa, TV)",NULL,NULL,95,94,NULL,101,NULL,NULL
1605,"2021-02-15 00:46:31",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,37433,1510977600,1510934400,fielding,12342,"Johan Cloete (South Africa), Lubabalo Gcuma (South Africa)",NULL,NULL,93,92,NULL,101,NULL,NULL
1606,"2021-02-15 00:46:32",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,37434,1511137800,1511094600,fielding,12335,"Arno Jacobs (South Africa), Shaun George (South Africa), Brad White (South Africa, TV)",NULL,NULL,95,90,NULL,101,NULL,NULL
1607,"2021-02-15 00:46:33",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,37435,1511137800,1511094600,batting,12342,"Johan Cloete (South Africa), Clifford Isaacs (South Africa)",NULL,NULL,92,94,NULL,101,NULL,NULL
1608,"2021-02-15 00:46:34",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,37436,1511409600,1511366400,fielding,0,"Thomas Mokorosi (South Africa), Dennis Smith (South Africa, TV), Adrian Holdstock (South Africa)",NULL,NULL,91,92,NULL,101,NULL,NULL
1609,"2021-02-15 00:46:35",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,37437,1511582400,1511539200,fielding,12335,"Allahudien Paleker (South Africa), Stephen Harris (South Africa)",NULL,NULL,92,90,NULL,101,NULL,NULL
1610,"2021-02-15 00:46:35",NULL,0,T20,0,0,"Tiffie Barnes (South Africa)",NULL,37438,1511582400,1511539200,fielding,12332,"Ryan Hendricks (South Africa), Brad White (South Africa)",NULL,NULL,91,93,NULL,101,NULL,NULL
1611,"2021-02-15 00:46:37",NULL,0,T20,0,0,"Laurence Matroos (South Africa)",NULL,37439,1511582400,1511539200,fielding,12340,"Bongani Jele (South Africa), Clifford Isaacs (South Africa, TV), Abdoellah Steenkamp (South Africa)",NULL,NULL,94,95,NULL,101,NULL,NULL
1612,"2021-02-15 00:46:38",NULL,0,T20,0,0,"Laurence Matroos (South Africa)",NULL,37440,1511733600,1511690400,fielding,90443,"Bongani Jele (South Africa, TV), Shaun George (South Africa), Abdoellah Steenkamp (South Africa)",NULL,NULL,94,91,NULL,101,NULL,NULL
1613,"2021-02-15 00:46:39",NULL,0,T20,0,0,"Laurence Matroos (South Africa)",NULL,37441,1511748000,1511704800,fielding,12330,"Thomas Mokorosi (South Africa), Bongani Jele (South Africa), Shaun George (South Africa, TV)",NULL,NULL,93,95,NULL,101,NULL,NULL
1614,"2021-02-15 00:46:40",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,37442,1512014400,1511971200,fielding,0,"Allahudien Paleker (South Africa), Clifford Isaacs (South Africa), Philip Vosloo (South Africa, TV)",NULL,NULL,90,94,NULL,101,NULL,NULL
1615,"2021-02-15 00:46:41",NULL,0,T20,0,0,"Laurence Matroos (South Africa)",NULL,37443,1512014400,1511971200,batting,12330,"Johan Cloete (South Africa), Adrian Holdstock (South Africa)",NULL,NULL,91,95,NULL,101,NULL,NULL
1616,"2021-02-15 00:46:42",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,37444,1512187200,1512144000,fielding,90443,"Johan Cloete (South Africa), Murray Brown (South Africa)",NULL,NULL,91,90,NULL,101,NULL,NULL
1617,"2021-02-15 00:46:44",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,37445,1512187200,1512144000,fielding,12342,"Lubabalo Gcuma (South Africa), Brad White (South Africa)",NULL,NULL,95,92,NULL,101,NULL,NULL
1618,"2021-02-15 00:46:46",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,37446,1512187200,1512144000,fielding,12340,"Allahudien Paleker (South Africa), Ryan Hendricks (South Africa, TV), Bongani Jele (South Africa)",NULL,NULL,94,93,NULL,101,NULL,NULL
1619,"2021-02-15 00:46:46",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,37447,1512338400,1512295200,batting,12332,"Arno Jacobs (South Africa), Stephen Harris (South Africa), Shaun George (South Africa, TV)",NULL,NULL,93,90,NULL,101,NULL,NULL
1620,"2021-02-15 00:46:48",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,37448,1512352800,1512309600,batting,90443,"Siphelele Gasa (South Africa), Stephen Harris (South Africa, TV), Shaun George (South Africa)",NULL,NULL,92,91,NULL,101,NULL,NULL
1621,"2021-02-15 00:46:50",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,37449,1512619200,1512576000,fielding,12332,"Adrian Holdstock (South Africa), Philip Vosloo (South Africa)",NULL,NULL,95,93,NULL,101,NULL,NULL
1622,"2021-02-15 00:46:52",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,37450,1512619200,1512576000,fielding,0,"Thomas Mokorosi (South Africa), Bongani Jele (South Africa)",NULL,NULL,94,92,NULL,101,NULL,NULL
1623,"2021-02-15 00:46:53",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,37451,1512792000,1512748800,batting,90443,"Bongani Jele (South Africa), Brad White (South Africa)",NULL,NULL,91,94,NULL,101,NULL,NULL
1624,"2021-02-15 00:46:55",NULL,0,T20,0,0,"Dev Govindjee (South Africa)",NULL,37452,1512792000,1512748800,fielding,12330,"Allahudien Paleker (South Africa), Shaun George (South Africa)",NULL,NULL,90,95,NULL,101,NULL,NULL
1625,"2021-02-15 00:46:57",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,37453,1512792000,1512748800,fielding,12342,"Johan Cloete (South Africa, TV), Ryan Hendricks (South Africa), Adrian Holdstock (South Africa)",NULL,NULL,92,93,NULL,101,NULL,NULL
